datetime,month,hour,irradiance_w_m2,ambient_temp_c,panel_temp_c,power_output_kw,electricity_price_kwh
2024-07-01 17:00:00,7,17,251.27,33.05,53.05,2.008,0.198
2024-07-01 18:00:00,7,18,192.69,25.19,45.19,1.594,0.17
2024-07-01 19:00:00,7,19,0,27.17,27.17,0,0.09
2024-07-01 20:00:00,7,20,0,23.73,23.73,0,0.09
2024-07-01 21:00:00,7,21,0,27.91,27.91,0,0.091
2024-07-01 22:00:00,7,22,0,25.6,25.6,0,0.088
2024-07-01 23:00:00,7,23,0,22.15,22.15,0,0.094
2024-07-02 00:00:00,7,0,0,28.56,28.56,0,0.086
2024-07-02 01:00:00,7,1,0,22.43,22.43,0,0.091
2024-07-02 02:00:00,7,2,0,24.8,24.8,0,0.098
2024-07-02 03:00:00,7,3,0,24.7,24.7,0,0.103
2024-07-02 04:00:00,7,4,0,20.46,20.46,0,0.097
2024-07-02 05:00:00,7,5,0,26.88,26.88,0,0.102
2024-07-02 06:00:00,7,6,791.21,29.87,49.87,6.412,0.124
2024-07-02 07:00:00,7,7,835.82,28.75,48.75,6.808,0.125
2024-07-02 08:00:00,7,8,894.78,27.76,47.76,7.32,0.134
2024-07-02 09:00:00,7,9,926.79,26.11,46.11,7.637,0.128
2024-07-02 10:00:00,7,10,984.21,28.25,48.25,8.034,0.118
2024-07-02 11:00:00,7,11,979.2,26.52,46.52,8.054,0.115
2024-07-02 12:00:00,7,12,983.52,27.0,47.0,8.073,0.172
2024-07-02 13:00:00,7,13,1000,30.73,50.73,8.074,0.173
2024-07-02 14:00:00,7,14,964.86,30.31,50.31,7.805,0.161
2024-07-02 15:00:00,7,15,924.14,32.72,52.72,7.395,0.199
2024-07-02 16:00:00,7,16,892.56,32.11,52.11,7.162,0.203
2024-07-02 17:00:00,7,17,849.6,34.05,54.05,6.758,0.204
2024-07-02 18:00:00,7,18,798.73,26.84,46.84,6.561,0.183
2024-07-02 19:00:00,7,19,0,23.33,23.33,0,0.098
2024-07-02 20:00:00,7,20,0,27.04,27.04,0,0.089
2024-07-02 21:00:00,7,21,0,27.48,27.48,0,0.084
2024-07-02 22:00:00,7,22,0,21.19,21.19,0,0.092
2024-07-02 23:00:00,7,23,0,23.96,23.96,0,0.094
2024-07-03 00:00:00,7,0,0,20.48,20.48,0,0.095
2024-07-03 01:00:00,7,1,0,29.13,29.13,0,0.094
2024-07-03 02:00:00,7,2,0,20.16,20.16,0,0.093
2024-07-03 03:00:00,7,3,0,20.32,20.32,0,0.094
2024-07-03 04:00:00,7,4,0,27.98,27.98,0,0.1
2024-07-03 05:00:00,7,5,0,24.92,24.92,0,0.095
2024-07-03 06:00:00,7,6,809.38,31.34,51.34,6.517,0.123
2024-07-03 07:00:00,7,7,862.99,34.74,54.74,6.843,0.122
2024-07-03 08:00:00,7,8,913.85,32.99,52.99,7.304,0.109
2024-07-03 09:00:00,7,9,945.82,34.22,54.22,7.517,0.136
2024-07-03 10:00:00,7,10,983.89,32.52,52.52,7.88,0.119
2024-07-03 11:00:00,7,11,991.24,27.77,47.77,8.109,0.132
2024-07-03 12:00:00,7,12,1000,32.39,52.39,8.014,0.164
2024-07-03 13:00:00,7,13,986.78,31.48,51.48,7.94,0.186
2024-07-03 14:00:00,7,14,986.01,31.93,51.93,7.918,0.182
2024-07-03 15:00:00,7,15,944.41,25.21,45.21,7.812,0.16
2024-07-03 16:00:00,7,16,880.75,33.28,53.28,7.03,0.171
2024-07-03 17:00:00,7,17,842.12,29.27,49.27,6.843,0.171
2024-07-03 18:00:00,7,18,793.06,31.75,51.75,6.374,0.183
2024-07-03 19:00:00,7,19,0,26.65,26.65,0,0.099
2024-07-03 20:00:00,7,20,0,25.74,25.74,0,0.091
2024-07-03 21:00:00,7,21,0,28.8,28.8,0,0.101
2024-07-03 22:00:00,7,22,0,21.53,21.53,0,0.099
2024-07-03 23:00:00,7,23,0,22.06,22.06,0,0.088
2024-07-04 00:00:00,7,0,0,20.26,20.26,0,0.096
2024-07-04 01:00:00,7,1,0,28.45,28.45,0,0.1
2024-07-04 02:00:00,7,2,0,25.4,25.4,0,0.103
2024-07-04 03:00:00,7,3,0,23.27,23.27,0,0.09
2024-07-04 04:00:00,7,4,0,22.3,22.3,0,0.088
2024-07-04 05:00:00,7,5,0,23.03,23.03,0,0.092
2024-07-04 06:00:00,7,6,817.45,27.71,47.71,6.689,0.113
2024-07-04 07:00:00,7,7,837.26,28.55,48.55,6.825,0.133
2024-07-04 08:00:00,7,8,913.37,29.4,49.4,7.418,0.117
2024-07-04 09:00:00,7,9,951.18,29.44,49.44,7.724,0.128
2024-07-04 10:00:00,7,10,971.08,28.8,48.8,7.908,0.118
2024-07-04 11:00:00,7,11,988.41,27.06,47.06,8.111,0.13
2024-07-04 12:00:00,7,12,987.0,25.93,45.93,8.139,0.206
2024-07-04 13:00:00,7,13,978.05,32.25,52.25,7.843,0.198
2024-07-04 14:00:00,7,14,972.77,26.2,46.2,8.012,0.19
2024-07-04 15:00:00,7,15,934.1,32.5,52.5,7.482,0.17
2024-07-04 16:00:00,7,16,911.99,34.85,54.85,7.228,0.178
2024-07-04 17:00:00,7,17,836.24,27.55,47.55,6.847,0.183
2024-07-04 18:00:00,7,18,812.14,25.07,45.07,6.722,0.18
2024-07-04 19:00:00,7,19,0,28.57,28.57,0,0.091
2024-07-04 20:00:00,7,20,0,29.46,29.46,0,0.101
2024-07-04 21:00:00,7,21,0,24.34,24.34,0,0.101
2024-07-04 22:00:00,7,22,0,23.01,23.01,0,0.104
2024-07-04 23:00:00,7,23,0,20.84,20.84,0,0.097
2024-07-05 00:00:00,7,0,0,23.9,23.9,0,0.093
2024-07-05 01:00:00,7,1,0,29.51,29.51,0,0.089
2024-07-05 02:00:00,7,2,0,26.47,26.47,0,0.09
2024-07-05 03:00:00,7,3,0,21.41,21.41,0,0.089
2024-07-05 04:00:00,7,4,0,25.65,25.65,0,0.087
2024-07-05 05:00:00,7,5,0,21.56,21.56,0,0.098
2024-07-05 06:00:00,7,6,489.79,32.62,52.62,3.921,0.13
2024-07-05 07:00:00,7,7,623.65,33.66,53.66,4.969,0.117
2024-07-05 08:00:00,7,8,568.35,29.15,49.15,4.621,0.111
2024-07-05 09:00:00,7,9,746.6,34.36,54.36,5.93,0.128
2024-07-05 10:00:00,7,10,619.27,33.1,53.1,4.947,0.132
2024-07-05 11:00:00,7,11,628.16,26.09,46.09,5.176,0.121
2024-07-05 12:00:00,7,12,725.06,28.06,48.06,5.924,0.205
2024-07-05 13:00:00,7,13,659.69,27.65,47.65,5.399,0.199
2024-07-05 14:00:00,7,14,756.92,28.32,48.32,6.177,0.162
2024-07-05 15:00:00,7,15,736.86,33.72,53.72,5.87,0.162
2024-07-05 16:00:00,7,16,647.73,28.77,48.77,5.275,0.186
2024-07-05 17:00:00,7,17,513.6,26.58,46.58,4.223,0.205
2024-07-05 18:00:00,7,18,638.11,25.92,45.92,5.262,0.166
2024-07-05 19:00:00,7,19,0,24.76,24.76,0,0.104
2024-07-05 20:00:00,7,20,0,28.56,28.56,0,0.095
2024-07-05 21:00:00,7,21,0,21.34,21.34,0,0.096
2024-07-05 22:00:00,7,22,0,26.37,26.37,0,0.09
2024-07-05 23:00:00,7,23,0,24.69,24.69,0,0.102
2024-07-06 00:00:00,7,0,0,21.28,21.28,0,0.097
2024-07-06 01:00:00,7,1,0,23.66,23.66,0,0.096
2024-07-06 02:00:00,7,2,0,27.16,27.16,0,0.094
2024-07-06 03:00:00,7,3,0,27.49,27.49,0,0.101
2024-07-06 04:00:00,7,4,0,21.96,21.96,0,0.088
2024-07-06 05:00:00,7,5,0,21.3,21.3,0,0.103
2024-07-06 06:00:00,7,6,783.29,27.26,47.26,6.422,0.109
2024-07-06 07:00:00,7,7,867.24,29.04,49.04,7.055,0.109
2024-07-06 08:00:00,7,8,887.39,27.26,47.26,7.275,0.126
2024-07-06 09:00:00,7,9,960.38,28.29,48.29,7.838,0.126
2024-07-06 10:00:00,7,10,976.29,30.2,50.2,7.901,0.133
2024-07-06 11:00:00,7,11,978.45,32.6,52.6,7.834,0.119
2024-07-06 12:00:00,7,12,1000,31.61,51.61,8.042,0.207
2024-07-06 13:00:00,7,13,1000,25.34,45.34,8.268,0.179
2024-07-06 14:00:00,7,14,961.12,25.48,45.48,7.941,0.169
2024-07-06 15:00:00,7,15,922.79,26.43,46.43,7.593,0.2
2024-07-06 16:00:00,7,16,892.9,26.62,46.62,7.341,0.189
2024-07-06 17:00:00,7,17,845.52,29.84,49.84,6.854,0.191
2024-07-06 18:00:00,7,18,803.09,33.17,53.17,6.413,0.183
2024-07-06 19:00:00,7,19,0,22.15,22.15,0,0.096
2024-07-06 20:00:00,7,20,0,25.46,25.46,0,0.086
2024-07-06 21:00:00,7,21,0,22.79,22.79,0,0.099
2024-07-06 22:00:00,7,22,0,29.24,29.24,0,0.091
2024-07-06 23:00:00,7,23,0,28.93,28.93,0,0.089
2024-07-07 00:00:00,7,0,0,28.07,28.07,0,0.094
2024-07-07 01:00:00,7,1,0,25.49,25.49,0,0.097
2024-07-07 02:00:00,7,2,0,26.68,26.68,0,0.091
2024-07-07 03:00:00,7,3,0,25.19,25.19,0,0.085
2024-07-07 04:00:00,7,4,0,23.65,23.65,0,0.097
2024-07-07 05:00:00,7,5,0,29.65,29.65,0,0.087
2024-07-07 06:00:00,7,6,798.3,27.27,47.27,6.545,0.109
2024-07-07 07:00:00,7,7,843.59,30.5,50.5,6.818,0.132
2024-07-07 08:00:00,7,8,897.45,28.07,48.07,7.332,0.136
2024-07-07 09:00:00,7,9,956.1,25.83,45.83,7.888,0.121
2024-07-07 10:00:00,7,10,990.86,28.98,48.98,8.062,0.136
2024-07-07 11:00:00,7,11,1000,26.95,46.95,8.21,0.113
2024-07-07 12:00:00,7,12,1000,25.17,45.17,8.274,0.178
2024-07-07 13:00:00,7,13,979.26,31.01,51.01,7.896,0.203
2024-07-07 14:00:00,7,14,985.22,30.25,50.25,7.971,0.178
2024-07-07 15:00:00,7,15,959.31,27.3,47.3,7.863,0.187
2024-07-07 16:00:00,7,16,884.01,28.74,48.74,7.2,0.168
2024-07-07 17:00:00,7,17,856.49,31.34,51.34,6.896,0.202
2024-07-07 18:00:00,7,18,786.08,32.51,52.51,6.296,0.207
2024-07-07 19:00:00,7,19,0,26.1,26.1,0,0.101
2024-07-07 20:00:00,7,20,0,22.78,22.78,0,0.103
2024-07-07 21:00:00,7,21,0,29.49,29.49,0,0.09
2024-07-07 22:00:00,7,22,0,29.01,29.01,0,0.103
2024-07-07 23:00:00,7,23,0,28.94,28.94,0,0.093
2024-07-08 00:00:00,7,0,0,21.36,21.36,0,0.103
2024-07-08 01:00:00,7,1,0,20.0,20.0,0,0.089
2024-07-08 02:00:00,7,2,0,25.56,25.56,0,0.09
2024-07-08 03:00:00,7,3,0,29.23,29.23,0,0.096
2024-07-08 04:00:00,7,4,0,29.59,29.59,0,0.085
2024-07-08 05:00:00,7,5,0,24.1,24.1,0,0.087
2024-07-08 06:00:00,7,6,810.58,33.22,53.22,6.472,0.13
2024-07-08 07:00:00,7,7,841.46,34.51,54.51,6.679,0.13
2024-07-08 08:00:00,7,8,895.64,31.46,51.46,7.208,0.112
2024-07-08 09:00:00,7,9,924.24,33.34,53.34,7.375,0.135
2024-07-08 10:00:00,7,10,988.91,27.76,47.76,8.09,0.11
2024-07-08 11:00:00,7,11,1000,32.4,52.4,8.014,0.111
2024-07-08 12:00:00,7,12,1000,29.43,49.43,8.12,0.198
2024-07-08 13:00:00,7,13,977.88,25.11,45.11,8.093,0.176
2024-07-08 14:00:00,7,14,978.35,26.03,46.03,8.065,0.184
2024-07-08 15:00:00,7,15,933.37,31.6,51.6,7.506,0.166
2024-07-08 16:00:00,7,16,898.17,32.43,52.43,7.197,0.164
2024-07-08 17:00:00,7,17,868.18,34.79,54.79,6.883,0.177
2024-07-08 18:00:00,7,18,819.52,27.72,47.72,6.705,0.179
2024-07-08 19:00:00,7,19,0,28.91,28.91,0,0.086
2024-07-08 20:00:00,7,20,0,24.67,24.67,0,0.096
2024-07-08 21:00:00,7,21,0,28.76,28.76,0,0.098
2024-07-08 22:00:00,7,22,0,27.94,27.94,0,0.099
2024-07-08 23:00:00,7,23,0,22.25,22.25,0,0.086
2024-07-09 00:00:00,7,0,0,29.98,29.98,0,0.096
2024-07-09 01:00:00,7,1,0,25.99,25.99,0,0.091
2024-07-09 02:00:00,7,2,0,28.69,28.69,0,0.097
2024-07-09 03:00:00,7,3,0,28.37,28.37,0,0.103
2024-07-09 04:00:00,7,4,0,24.22,24.22,0,0.097
2024-07-09 05:00:00,7,5,0,28.65,28.65,0,0.09
2024-07-09 06:00:00,7,6,791.03,32.24,52.24,6.344,0.114
2024-07-09 07:00:00,7,7,848.55,30.08,50.08,6.871,0.131
2024-07-09 08:00:00,7,8,883.32,34.83,54.83,7.001,0.109
2024-07-09 09:00:00,7,9,931.13,33.06,53.06,7.44,0.121
2024-07-09 10:00:00,7,10,979.83,30.91,50.91,7.904,0.109
2024-07-09 11:00:00,7,11,1000,32.81,52.81,7.999,0.123
2024-07-09 12:00:00,7,12,995.03,33.37,53.37,7.939,0.186
2024-07-09 13:00:00,7,13,988.49,34.25,54.25,7.855,0.19
2024-07-09 14:00:00,7,14,984.95,30.9,50.9,7.946,0.208
2024-07-09 15:00:00,7,15,926.12,30.76,50.76,7.476,0.198
2024-07-09 16:00:00,7,16,906.9,28.61,48.61,7.391,0.205
2024-07-09 17:00:00,7,17,847.51,29.22,49.22,6.889,0.197
2024-07-09 18:00:00,7,18,811.53,28.47,48.47,6.618,0.203
2024-07-09 19:00:00,7,19,0,25.73,25.73,0,0.094
2024-07-09 20:00:00,7,20,0,29.4,29.4,0,0.1
2024-07-09 21:00:00,7,21,0,26.28,26.28,0,0.1
2024-07-09 22:00:00,7,22,0,26.69,26.69,0,0.085
2024-07-09 23:00:00,7,23,0,25.67,25.67,0,0.084
2024-07-10 00:00:00,7,0,0,29.46,29.46,0,0.086
2024-07-10 01:00:00,7,1,0,29.21,29.21,0,0.1
2024-07-10 02:00:00,7,2,0,27.29,27.29,0,0.101
2024-07-10 03:00:00,7,3,0,22.54,22.54,0,0.1
2024-07-10 04:00:00,7,4,0,23.44,23.44,0,0.103
2024-07-10 05:00:00,7,5,0,22.49,22.49,0,0.093
2024-07-10 06:00:00,7,6,798.33,25.48,45.48,6.596,0.136
2024-07-10 07:00:00,7,7,863.51,27.63,47.63,7.068,0.112
2024-07-10 08:00:00,7,8,901.89,32.71,52.71,7.217,0.116
2024-07-10 09:00:00,7,9,935.36,29.01,49.01,7.61,0.13
2024-07-10 10:00:00,7,10,987.47,33.45,53.45,7.876,0.116
2024-07-10 11:00:00,7,11,1000,31.16,51.16,8.058,0.131
2024-07-10 12:00:00,7,12,1000,27.28,47.28,8.198,0.165
2024-07-10 13:00:00,7,13,998.76,32.22,52.22,8.01,0.176
2024-07-10 14:00:00,7,14,960.65,29.97,49.97,7.782,0.179
2024-07-10 15:00:00,7,15,949.72,27.65,47.65,7.773,0.178
2024-07-10 16:00:00,7,16,915.83,33.06,53.06,7.317,0.198
2024-07-10 17:00:00,7,17,844.67,34.59,54.59,6.702,0.166
2024-07-10 18:00:00,7,18,816.35,30.82,50.82,6.588,0.195
2024-07-10 19:00:00,7,19,0,25.6,25.6,0,0.099
2024-07-10 20:00:00,7,20,0,25.38,25.38,0,0.092
2024-07-10 21:00:00,7,21,0,26.96,26.96,0,0.088
2024-07-10 22:00:00,7,22,0,20.91,20.91,0,0.096
2024-07-10 23:00:00,7,23,0,28.77,28.77,0,0.092
2024-07-11 00:00:00,7,0,0,22.63,22.63,0,0.098
2024-07-11 01:00:00,7,1,0,25.33,25.33,0,0.092
2024-07-11 02:00:00,7,2,0,29.21,29.21,0,0.086
2024-07-11 03:00:00,7,3,0,29.56,29.56,0,0.1
2024-07-11 04:00:00,7,4,0,28.87,28.87,0,0.09
2024-07-11 05:00:00,7,5,0,25.7,25.7,0,0.086
2024-07-11 06:00:00,7,6,797.7,34.99,54.99,6.318,0.107
2024-07-11 07:00:00,7,7,858.46,30.48,50.48,6.939,0.114
2024-07-11 08:00:00,7,8,913.33,29.94,49.94,7.4,0.135
2024-07-11 09:00:00,7,9,930.45,27.45,47.45,7.622,0.125
2024-07-11 10:00:00,7,10,953.7,27.16,47.16,7.823,0.113
2024-07-11 11:00:00,7,11,997.67,25.21,45.21,8.253,0.131
2024-07-11 12:00:00,7,12,1000,29.15,49.15,8.131,0.188
2024-07-11 13:00:00,7,13,1000,29.12,49.12,8.132,0.189
2024-07-11 14:00:00,7,14,988.75,31.27,51.27,7.964,0.209
2024-07-11 15:00:00,7,15,949.69,32.47,52.47,7.608,0.209
2024-07-11 16:00:00,7,16,890.54,33.03,53.03,7.116,0.179
2024-07-11 17:00:00,7,17,869.24,34.0,54.0,6.916,0.176
2024-07-11 18:00:00,7,18,818.32,28.57,48.57,6.671,0.167
2024-07-11 19:00:00,7,19,0,28.6,28.6,0,0.104
2024-07-11 20:00:00,7,20,0,22.47,22.47,0,0.095
2024-07-11 21:00:00,7,21,0,21.29,21.29,0,0.104
2024-07-11 22:00:00,7,22,0,27.84,27.84,0,0.094
2024-07-11 23:00:00,7,23,0,24.76,24.76,0,0.09
2024-07-12 00:00:00,7,0,0,28.07,28.07,0,0.096
2024-07-12 01:00:00,7,1,0,27.2,27.2,0,0.098
2024-07-12 02:00:00,7,2,0,26.45,26.45,0,0.095
2024-07-12 03:00:00,7,3,0,29.85,29.85,0,0.093
2024-07-12 04:00:00,7,4,0,25.74,25.74,0,0.085
2024-07-12 05:00:00,7,5,0,26.19,26.19,0,0.094
2024-07-12 06:00:00,7,6,232.51,29.36,49.36,1.889,0.111
2024-07-12 07:00:00,7,7,180.4,30.6,50.6,1.457,0.108
2024-07-12 08:00:00,7,8,246.16,28.48,48.48,2.007,0.11
2024-07-12 09:00:00,7,9,106.46,31.82,51.82,0.855,0.128
2024-07-12 10:00:00,7,10,281.71,30.7,50.7,2.275,0.128
2024-07-12 11:00:00,7,11,196.81,32.14,52.14,1.579,0.127
2024-07-12 12:00:00,7,12,297.24,34.43,54.43,2.36,0.171
2024-07-12 13:00:00,7,13,206.26,29.52,49.52,1.674,0.194
2024-07-12 14:00:00,7,14,208.24,28.31,48.31,1.699,0.204
2024-07-12 15:00:00,7,15,121.3,34.46,54.46,0.963,0.187
2024-07-12 16:00:00,7,16,146.6,31.81,51.81,1.178,0.16
2024-07-12 17:00:00,7,17,206.49,31.1,51.1,1.664,0.178
2024-07-12 18:00:00,7,18,236.38,26.2,46.2,1.947,0.191
2024-07-12 19:00:00,7,19,0,25.3,25.3,0,0.099
2024-07-12 20:00:00,7,20,0,27.33,27.33,0,0.089
2024-07-12 21:00:00,7,21,0,26.02,26.02,0,0.099
2024-07-12 22:00:00,7,22,0,21.79,21.79,0,0.088
2024-07-12 23:00:00,7,23,0,26.49,26.49,0,0.094
2024-07-13 00:00:00,7,0,0,21.2,21.2,0,0.086
2024-07-13 01:00:00,7,1,0,29.46,29.46,0,0.095
2024-07-13 02:00:00,7,2,0,29.49,29.49,0,0.092
2024-07-13 03:00:00,7,3,0,24.08,24.08,0,0.098
2024-07-13 04:00:00,7,4,0,21.39,21.39,0,0.091
2024-07-13 05:00:00,7,5,0,20.96,20.96,0,0.091
2024-07-13 06:00:00,7,6,815.16,32.07,52.07,6.542,0.121
2024-07-13 07:00:00,7,7,847.82,26.85,46.85,6.964,0.113
2024-07-13 08:00:00,7,8,905.32,34.86,54.86,7.175,0.116
2024-07-13 09:00:00,7,9,942.38,32.52,52.52,7.548,0.107
2024-07-13 10:00:00,7,10,992.49,31.06,51.06,8.001,0.108
2024-07-13 11:00:00,7,11,979.93,28.73,48.73,7.982,0.135
2024-07-13 12:00:00,7,12,980.19,30.29,50.29,7.929,0.179
2024-07-13 13:00:00,7,13,1000,25.28,45.28,8.27,0.188
2024-07-13 14:00:00,7,14,991.43,33.59,53.59,7.902,0.169
2024-07-13 15:00:00,7,15,928.69,31.21,51.21,7.482,0.171
2024-07-13 16:00:00,7,16,914.88,28.45,48.45,7.462,0.206
2024-07-13 17:00:00,7,17,854.72,31.0,51.0,6.893,0.205
2024-07-13 18:00:00,7,18,815.19,32.06,52.06,6.542,0.169
2024-07-13 19:00:00,7,19,0,21.49,21.49,0,0.1
2024-07-13 20:00:00,7,20,0,20.3,20.3,0,0.085
2024-07-13 21:00:00,7,21,0,25.38,25.38,0,0.103
2024-07-13 22:00:00,7,22,0,29.41,29.41,0,0.1
2024-07-13 23:00:00,7,23,0,23.12,23.12,0,0.09
2024-07-14 00:00:00,7,0,0,23.49,23.49,0,0.088
2024-07-14 01:00:00,7,1,0,25.18,25.18,0,0.102
2024-07-14 02:00:00,7,2,0,24.98,24.98,0,0.096
2024-07-14 03:00:00,7,3,0,29.97,29.97,0,0.102
2024-07-14 04:00:00,7,4,0,29.38,29.38,0,0.103
2024-07-14 05:00:00,7,5,0,25.48,25.48,0,0.092
2024-07-14 06:00:00,7,6,498.62,29.48,49.48,4.048,0.123
2024-07-14 07:00:00,7,7,573.36,28.38,48.38,4.678,0.113
2024-07-14 08:00:00,7,8,573.9,33.18,53.18,4.583,0.118
2024-07-14 09:00:00,7,9,737.44,28.58,48.58,6.011,0.134
2024-07-14 10:00:00,7,10,760.98,33.11,53.11,6.079,0.127
2024-07-14 11:00:00,7,11,615.53,33.39,53.39,4.911,0.122
2024-07-14 12:00:00,7,12,664.11,31.64,51.64,5.34,0.186
2024-07-14 13:00:00,7,13,701.57,30.75,50.75,5.664,0.18
2024-07-14 14:00:00,7,14,623.03,30.46,50.46,5.036,0.176
2024-07-14 15:00:00,7,15,602.14,29.48,49.48,4.889,0.207
2024-07-14 16:00:00,7,16,618.32,29.26,49.26,5.025,0.164
2024-07-14 17:00:00,7,17,528.83,25.24,45.24,4.374,0.188
2024-07-14 18:00:00,7,18,528.94,31.1,51.1,4.264,0.21
2024-07-14 19:00:00,7,19,0,27.71,27.71,0,0.099
2024-07-14 20:00:00,7,20,0,26.99,26.99,0,0.095
2024-07-14 21:00:00,7,21,0,20.42,20.42,0,0.103
2024-07-14 22:00:00,7,22,0,23.07,23.07,0,0.096
2024-07-14 23:00:00,7,23,0,29.0,29.0,0,0.095
2024-07-15 00:00:00,7,0,0,26.41,26.41,0,0.099
2024-07-15 01:00:00,7,1,0,25.34,25.34,0,0.085
2024-07-15 02:00:00,7,2,0,23.03,23.03,0,0.088
2024-07-15 03:00:00,7,3,0,29.64,29.64,0,0.085
2024-07-15 04:00:00,7,4,0,28.25,28.25,0,0.101
2024-07-15 05:00:00,7,5,0,27.39,27.39,0,0.094
2024-07-15 06:00:00,7,6,794.83,26.78,46.78,6.53,0.127
2024-07-15 07:00:00,7,7,835.71,34.11,54.11,6.646,0.134
2024-07-15 08:00:00,7,8,908.5,33.92,53.92,7.23,0.108
2024-07-15 09:00:00,7,9,929.69,27.04,47.04,7.63,0.125
2024-07-15 10:00:00,7,10,990.09,25.16,45.16,8.192,0.112
2024-07-15 11:00:00,7,11,1000,31.89,51.89,8.032,0.106
2024-07-15 12:00:00,7,12,1000,27.4,47.4,8.193,0.202
2024-07-15 13:00:00,7,13,1000,34.84,54.84,7.926,0.201
2024-07-15 14:00:00,7,14,986.72,28.72,48.72,8.038,0.162
2024-07-15 15:00:00,7,15,931.27,26.42,46.42,7.663,0.193
2024-07-15 16:00:00,7,16,896.91,33.82,53.82,7.142,0.189
2024-07-15 17:00:00,7,17,856.81,33.64,53.64,6.828,0.17
2024-07-15 18:00:00,7,18,809.47,33.79,53.79,6.446,0.174
2024-07-15 19:00:00,7,19,0,26.9,26.9,0,0.092
2024-07-15 20:00:00,7,20,0,24.14,24.14,0,0.09
2024-07-15 21:00:00,7,21,0,29.01,29.01,0,0.1
2024-07-15 22:00:00,7,22,0,24.88,24.88,0,0.096
2024-07-15 23:00:00,7,23,0,26.27,26.27,0,0.092
2024-07-16 00:00:00,7,0,0,26.96,26.96,0,0.093
2024-07-16 01:00:00,7,1,0,26.63,26.63,0,0.088
2024-07-16 02:00:00,7,2,0,26.38,26.38,0,0.086
2024-07-16 03:00:00,7,3,0,29.02,29.02,0,0.094
2024-07-16 04:00:00,7,4,0,21.83,21.83,0,0.091
2024-07-16 05:00:00,7,5,0,29.44,29.44,0,0.089
2024-07-16 06:00:00,7,6,817.22,31.81,51.81,6.566,0.118
2024-07-16 07:00:00,7,7,843.15,30.36,50.36,6.819,0.123
2024-07-16 08:00:00,7,8,884.78,26.08,46.08,7.291,0.131
2024-07-16 09:00:00,7,9,959.43,33.84,53.84,7.639,0.123
2024-07-16 10:00:00,7,10,958.29,29.98,49.98,7.763,0.136
2024-07-16 11:00:00,7,11,977.56,29.69,49.69,7.929,0.113
2024-07-16 12:00:00,7,12,987.38,33.33,53.33,7.879,0.198
2024-07-16 13:00:00,7,13,982.86,33.06,53.06,7.853,0.191
2024-07-16 14:00:00,7,14,958.92,29.38,49.38,7.789,0.19
2024-07-16 15:00:00,7,15,958.77,25.41,45.41,7.924,0.198
2024-07-16 16:00:00,7,16,888.42,26.89,46.89,7.296,0.176
2024-07-16 17:00:00,7,17,869.71,30.69,50.69,7.023,0.177
2024-07-16 18:00:00,7,18,816.87,34.5,54.5,6.484,0.178
2024-07-16 19:00:00,7,19,0,22.01,22.01,0,0.097
2024-07-16 20:00:00,7,20,0,23.91,23.91,0,0.087
2024-07-16 21:00:00,7,21,0,22.92,22.92,0,0.085
2024-07-16 22:00:00,7,22,0,21.84,21.84,0,0.088
2024-07-16 23:00:00,7,23,0,26.58,26.58,0,0.093
2024-07-17 00:00:00,7,0,0,28.71,28.71,0,0.085
2024-07-17 01:00:00,7,1,0,22.46,22.46,0,0.095
2024-07-17 02:00:00,7,2,0,25.57,25.57,0,0.087
2024-07-17 03:00:00,7,3,0,29.64,29.64,0,0.085
2024-07-17 04:00:00,7,4,0,26.85,26.85,0,0.092
2024-07-17 05:00:00,7,5,0,25.34,25.34,0,0.096
2024-07-17 06:00:00,7,6,229.25,26.7,46.7,1.884,0.117
2024-07-17 07:00:00,7,7,102.86,26.43,46.43,0.846,0.113
2024-07-17 08:00:00,7,8,191.29,28.81,48.81,1.558,0.13
2024-07-17 09:00:00,7,9,116.67,32.69,52.69,0.934,0.113
2024-07-17 10:00:00,7,10,207.03,31.28,51.28,1.667,0.108
2024-07-17 11:00:00,7,11,280.24,31.49,51.49,2.255,0.134
2024-07-17 12:00:00,7,12,156.49,31.45,51.45,1.259,0.191
2024-07-17 13:00:00,7,13,247.91,29.5,49.5,2.013,0.194
2024-07-17 14:00:00,7,14,164.5,31.13,51.13,1.326,0.209
2024-07-17 15:00:00,7,15,267.26,29.55,49.55,2.169,0.168
2024-07-17 16:00:00,7,16,154.82,30.36,50.36,1.252,0.167
2024-07-17 17:00:00,7,17,114.88,31.37,51.37,0.925,0.208
2024-07-17 18:00:00,7,18,221.11,34.99,54.99,1.751,0.178
2024-07-17 19:00:00,7,19,0,20.21,20.21,0,0.1
2024-07-17 20:00:00,7,20,0,21.44,21.44,0,0.093
2024-07-17 21:00:00,7,21,0,27.11,27.11,0,0.095
2024-07-17 22:00:00,7,22,0,22.27,22.27,0,0.092
2024-07-17 23:00:00,7,23,0,28.4,28.4,0,0.091
2024-07-18 00:00:00,7,0,0,29.42,29.42,0,0.092
2024-07-18 01:00:00,7,1,0,24.18,24.18,0,0.099
2024-07-18 02:00:00,7,2,0,24.44,24.44,0,0.092
2024-07-18 03:00:00,7,3,0,23.64,23.64,0,0.091
2024-07-18 04:00:00,7,4,0,23.99,23.99,0,0.098
2024-07-18 05:00:00,7,5,0,22.06,22.06,0,0.088
